                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14 
                            log_star_age                               luminosity                                   radius                                star_mass                 surface_cell_temperature                           conv_mx1_top_r                             conv_mx1_top                           center_entropy                              max_entropy                                    log_L                                 log_Teff                             log_center_T                           log_center_Rho                                    log_R 
                 1.9044619379067707E+000                  4.4575417307055274E-007                  7.1983290524491461E-001                  1.0014746296668701E-005                  1.7590874287385486E+002                  6.1895241848505933E-001                  9.3520947116032482E-001                  8.9849661782923747E+000                  8.9964019403562627E+000                 -6.3509045823465948E+000                  2.2452874249463064E+000                  3.8718341369218616E+000                 -1.3366649944509796E+000                 -1.4276830461328330E-001 
                 2.2918517642455001E+000                  4.1166614817806854E-007                  6.9517260112172230E-001                  1.0014746296668701E-005                  1.7547666979400606E+002                  6.0125168176405919E-001                  9.4109594426869780E-001                  8.9634670267217125E+000                  8.9741423241912095E+000                 -6.3854548441123473E+000                  2.2442193837461426E+000                  3.8722767934871958E+000                 -1.3226043075445937E+000                 -1.5790735309583245E-001 
                 2.4310079729686480E+000                  3.9263321018311967E-007                  6.8072478492367272E-001                  1.0014746296668701E-005                  1.7524288497934523E+002                  5.9023169521870156E-001                  9.4403918082288529E-001                  8.9507595311021220E+000                  8.9609871430675785E+000                 -6.4060129691545482E+000                  2.2436403942451704E+000                  3.8725221000766661E+000                 -1.3143466315479504E+000                 -1.6702843661498823E-001 
                 2.5012155712279363E+000                  3.8133276973860079E-007                  6.7195462771359860E-001                  1.0014746296668701E-005                  1.7509972966099508E+002                  5.8096187720142178E-001                  9.4403918082288529E-001                  8.9430104142294073E+000                  8.9529717821040133E+000                 -6.4186958721322283E+000                  2.2432854755702629E+000                  3.8726656393638570E+000                 -1.3093306424245139E+000                 -1.7266005075401261E-001 
                 2.5418905585941416E+000                  3.7433106663132451E-007                  6.6638285312099910E-001                  1.0014746296668701E-005                  1.7501750138356303E+002                  5.7938545059505109E-001                  9.4698241737707267E-001                  8.9380640499191575E+000                  8.9478510829987528E+000                 -6.4267441282511388E+000                  2.2430814793671785E+000                  3.8727548187745944E+000                 -1.3061367654927414E+000                 -1.7627618640729956E-001 
                 2.5733248986676109E+000                  3.6859597291461093E-007                  6.6181298227766328E-001                  1.0014746296668701E-005                  1.7494414963925496E+002                  5.7456028358505895E-001                  9.4698241737707278E-001                  8.9340044072435365E+000                  8.9436456234917117E+000                 -6.4334494139637073E+000                  2.2428994236708162E+000                  3.8728266005088141E+000                 -1.3035199917630012E+000                 -1.7926471787085918E-001 
                 2.6019099187107098E+000                  3.6318343036902266E-007                  6.5746049194955281E-001                  1.0014746296668701E-005                  1.7487434250280327E+002                  5.6996507565397370E-001                  9.4698241737707289E-001                  8.9301295801004361E+000                  8.9396437570347516E+000                 -6.4398739736516486E+000                  2.2427260946308469E+000                  3.8728938929679275E+000                 -1.3010262815958147E+000                 -1.8213033963489184E-001 
                 2.6289819976337121E+000                  3.5793992628740250E-007                  6.5316769322062862E-001                  1.0014746296668701E-005                  1.7481134186279638E+002                  5.6979791076149988E-001                  9.4992565393126049E-001                  8.9262945329294290E+000                  8.9356761380295477E+000                 -6.4461898556776491E+000                  2.2425696064789591E+000                  3.8729592675464213E+000                 -1.2985621282418183E+000                 -1.8497530434411610E-001 
                 2.6549160179470777E+000                  3.5274687898922483E-007                  6.4889039235448498E-001                  1.0014746296668701E-005                  1.7474692473589710E+002                  5.6528460133099623E-001                  9.4992565393126038E-001                  8.9224672965885734E+000                  8.9317159427042618E+000                 -6.4525368200789401E+000                  2.2424095412437994E+000                  3.8730233264529148E+000                 -1.2961067934865560E+000                 -1.8782865607444230E-001 
                 2.6798769617276754E+000                  3.4764355475708205E-007                  6.4462464194393654E-001                  1.0014746296668701E-005                  1.7468656786673608E+002                  5.6298480917464555E-001                  9.5139727220835402E-001                  8.9186387287708282E+000                  8.9277537220971546E+000                 -6.4588658179377392E+000                  2.2422595121486606E+000                  3.8730862088791245E+000                 -1.2936544533962691E+000                 -1.9069309681356419E-001 
                 2.7039658030771654E+000                  3.4256986294956094E-007                  6.4036224786267626E-001                  1.0014746296668701E-005                  1.7462396573634766E+002                  5.5848913711925274E-001                  9.5139727220835402E-001                  8.9148074235924248E+000                  8.9237947766941890E+000                 -6.4652508460710436E+000                  2.2421038464810836E+000                  3.8731479424778152E+000                 -1.2912041853821756E+000                 -1.9357427954506229E-001 
                 2.7272562353621748E+000                  3.3758521570808429E-007                  6.3611000209618185E-001                  1.0014746296668701E-005                  1.7456579906795034E+002                  5.5622082278063678E-001                  9.5286889048544765E-001                  8.9109732710412537E+000                  8.9198297176474295E+000                 -6.4716165812317836E+000                  2.2419591607133209E+000                  3.8732085107672214E+000                 -1.2887559742058905E+000                 -1.9646777558990683E-001 
                 2.7498157617492285E+000                  3.3262697166220036E-007                  6.3186146267103083E-001                  1.0014746296668701E-005                  1.7450498984561079E+002                  5.5174201491303643E-001                  9.5286889048544765E-001                  8.9071367539555411E+000                  8.9158613222816125E+000                 -6.4780425381317199E+000                  2.2418078494515621E+000                  3.8732679045932121E+000                 -1.2863101266023322E+000                 -1.9937813151635786E-001 
