                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14 
                            log_star_age                               luminosity                                   radius                                star_mass                 surface_cell_temperature                           conv_mx1_top_r                             conv_mx1_top                           center_entropy                              max_entropy                                    log_L                                 log_Teff                             log_center_T                           log_center_Rho                                    log_R 
                 7.3191614818893069E-001                  7.7900848856603197E-008                  7.9558926750814746E-002                  9.1043148151533395E-006                  3.4211373299622454E+002                  7.6490420699813849E-002                  9.9870824415366932E-001                  9.0032678349459818E+000                  9.0174409499463781E+000                 -7.1084578099560600E+000                  2.5341705078056114E+000                  3.8203730349644589E+000                 -1.5367244699926597E+000                 -1.0993110841366258E+000 
                 1.2930175318379866E+000                  7.7295769175289209E-008                  7.9313753362065531E-002                  9.1043148151533395E-006                  3.4197479495205175E+002                  7.6304245440488916E-002                  9.9873957626158694E-001                  9.0010233913559041E+000                  9.0151454312801125E+000                 -7.1118442767687515E+000                  2.5339940978006110E+000                  3.8202434951271900E+000                 -1.5358654188518126E+000                 -1.1006514975329713E+000 
                 1.6035824703563719E+000                  7.6447418841110854E-008                  7.8966616915687474E-002                  9.1043148151533395E-006                  3.4178134829009633E+002                  7.6015765286495132E-002                  9.9877090836950455E-001                  8.9978540870865427E+000                  9.0118734034776597E+000                 -7.1166371734561942E+000                  2.5337483586689604E+000                  3.8200615559476727E+000                 -1.5346476429446838E+000                 -1.1025564676133921E+000 
                 1.8430409565667887E+000                  7.5256293602097263E-008                  7.8478498606641509E-002                  9.1043148151533395E-006                  3.4149927160481184E+002                  7.5524379113266191E-002                  9.9877090836950455E-001                  8.9933586422569576E+000                  9.0072316087218383E+000                 -7.1234571746395208E+000                  2.5333897816432800E+000                  3.8198019425217149E+000                 -1.5329243225002565E+000                 -1.1052493141536934E+000 
                 2.0499565517976546E+000                  7.3609507188538331E-008                  7.7798942058984979E-002                  9.1043148151533395E-006                  3.4109554730175427E+002                  7.4840487375814058E-002                  9.9877090836950455E-001                  8.9870211570255147E+000                  9.0006924355861262E+000                 -7.1330660898354692E+000                  2.5328760501072347E+000                  3.8194328493331824E+000                 -1.5305029068557332E+000                 -1.1090263086795775E+000 
                 2.2302409396513143E+000                  7.1496525163451001E-008                  7.6917151691313607E-002                  9.1043148151533395E-006                  3.4055640697988360E+002                  7.4038379492846168E-002                  9.9881435764028137E-001                  8.9786568209833657E+000                  8.9920806931548718E+000                 -7.1457150650382264E+000                  2.5321890551848920E+000                  3.8189401914203951E+000                 -1.5273212724810747E+000                 -1.1139768064362703E+000 
                 2.3715436403260726E+000                  6.9256737319917801E-008                  7.5969970181169064E-002                  9.1043148151533395E-006                  3.3995696806635846E+002                  7.3152370136673694E-002                  9.9884818990954616E-001                  8.9694897981697324E+000                  8.9826554018412885E+000                 -7.1595379718875094E+000                  2.5314239472843343E+000                  3.8183930918910383E+000                 -1.5238525209483875E+000                 -1.1193580440597966E+000 
                 2.4842558839248432E+000                  6.7027242103115355E-008                  7.5013284901927352E-002                  9.1043148151533395E-006                  3.3933070843110238E+002                  7.2257476757327924E-002                  9.9888202217881095E-001                  8.9600324329482248E+000                  8.9729206773748054E+000                 -7.1737486496804097E+000                  2.5306231637858736E+000                  3.8178208750918854E+000                 -1.5202934557302961E+000                 -1.1248618159593249E+000 
                 2.5778915378466998E+000                  6.4838585057439441E-008                  7.4060892845093054E-002                  9.1043148151533395E-006                  3.3868294597610435E+002                  7.1404861008306883E-002                  9.9893438635335308E-001                  8.9504129163510147E+000                  8.9630108255176761E+000                 -7.1881664711284454E+000                  2.5297933287414209E+000                  3.8172307945669766E+000                 -1.5166933246627690E+000                 -1.1304110565944376E+000 
