                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14 
                            log_star_age                               luminosity                                   radius                                star_mass                 surface_cell_temperature                           conv_mx1_top_r                             conv_mx1_top                           center_entropy                              max_entropy                                    log_L                                 log_Teff                             log_center_T                           log_center_Rho                                    log_R 
                 1.7123827361550481E+000                  5.5912745724340550E-008                  4.2594168533058314E-002                  2.1243401235357801E-005                  4.3036015076452355E+002                  3.7097394784407343E-002                  9.9688823082887446E-001                  9.0052147709085020E+000                  9.0157671252955964E+000                 -7.2524891801854263E+000                  2.6338320507092385E+000                  3.9385625987323873E+000                 -1.1363078742756270E+000                 -1.3706498550585631E+000 
                 2.2734841198041038E+000                  5.5255579495931130E-008                  4.2482441295118988E-002                  2.1243401235357801E-005                  4.2965386216778018E+002                  3.7017057307363717E-002                  9.9688823082887446E-001                  9.0009265034653954E+000                  9.0113252493217253E+000                 -7.2576238620419344E+000                  2.6331187197415717E+000                  3.9380958661618957E+000                 -1.1353136363796399E+000                 -1.3717905340514838E+000 
                 2.5840490583224893E+000                  5.4337704842572391E-008                  4.2324991343466907E-002                  2.1243401235357801E-005                  4.2865342892606674E+002                  3.6903808775172318E-002                  9.9688823082887446E-001                  8.9948401829299200E+000                  9.0050220939043832E+000                 -7.2648987095923427E+000                  2.6321063018498490E+000                  3.9374321275593811E+000                 -1.1339051014675166E+000                 -1.3734031220432430E+000 
                 2.8235075445329061E+000                  5.3091646288301662E-008                  4.2105995140158989E-002                  2.1243401235357801E-005                  4.2728141047556301E+002                  3.6773361171044260E-002                  9.9692852818808231E-001                  8.9862495056270166E+000                  8.9961276861013282E+000                 -7.2749738076624251E+000                  2.6307139983106467E+000                  3.9364926583344331E+000                 -1.1319221523303804E+000                 -1.3756560639998789E+000 
                 3.0304231397637720E+000                  5.1444012618097323E-008                  4.1805835740020100E-002                  2.1243401235357801E-005                  4.2544622315107296E+002                  3.6595922436258359E-002                  9.9698897422689414E-001                  8.9742115517191507E+000                  8.9836675736902620E+000                 -7.2886651639187390E+000                  2.6288446723305476E+000                  3.9351710487724314E+000                 -1.1291535713748397E+000                 -1.3787630901678385E+000 
                 3.2195693671010517E+000                  4.9359022384115683E-008                  4.1402904941209885E-002                  2.1243401235357801E-005                  4.2311229857094781E+002                  3.6362470921907954E-002                  9.9708450702769580E-001                  8.9574887731973156E+000                  8.9663890356416616E+000                 -7.3066334506236910E+000                  2.6264556488302548E+000                  3.9333251878671049E+000                 -1.1253269601461200E+000                 -1.3829691865197284E+000 
                 3.3951995030892546E+000                  4.6976463337140165E-008                  4.0888473685410889E-002                  2.1243401235357801E-005                  4.2053199965470861E+002                  4.0596282449125679E-002                  9.9997331907383535E-001                  8.9348803727131454E+000                  8.9430337229697976E+000                 -7.3281196825558732E+000                  2.6237990479885287E+000                  3.9308115386341020E+000                 -1.1201895288885166E+000                 -1.3883991008023671E+000 
                 3.5438680457158349E+000                  4.4402923907281484E-008                  4.0308912629573361E-002                  2.1243401235357801E-005                  4.1762046190818290E+002                  4.0033154948981804E-002                  9.9997456325758949E-001                  8.9084660621055018E+000                  8.9157552455701570E+000                 -7.3525884308991634E+000                  2.6207817690948749E+000                  3.9278490176756131E+000                 -1.1142398904304380E+000                 -1.3945989171867046E+000 
                 3.6648251921012625E+000                  4.1854987763417169E-008                  3.9719919509452133E-002                  2.1243401235357801E-005                  4.1453580055471900E+002                  3.9449098127967437E-002                  9.9997456325758949E-001                  8.8807058069133564E+000                  8.8871006164269364E+000                 -7.3782527807040319E+000                  2.6175620431768536E+000                  3.9247063098137085E+000                 -1.1080489211893283E+000                 -1.4009916402530964E+000 
                 3.7655034622598400E+000                  3.9415155652381135E-008                  3.9141393808659289E-002                  2.1243401235357801E-005                  4.1136476194160412E+002                  3.8875509566132650E-002                  9.9997456325758949E-001                  8.8524774841556972E+000                  8.8579806248875919E+000                 -7.4043367540475193E+000                  2.6142270863933530E+000                  3.9214801723095682E+000                 -1.1018184088880185E+000                 -1.4073637133578394E+000 
                 3.8520453382521707E+000                  3.7096546841409335E-008                  3.8577664100810490E-002                  2.1243401235357801E-005                  4.0812652941498328E+002                  3.8316654243343198E-002                  9.9997456325758949E-001                  8.8239925335599629E+000                  8.8286158621165995E+000                 -7.4306665151159148E+000                  2.6107948257825280E+000                  3.9181934920744594E+000                 -1.0955957444035878E+000                 -1.4136640726703864E+000 
                 3.9284351710112815E+000                  3.4896490954262674E-008                  3.8029317148242044E-002                  2.1243401235357801E-005                  4.0482338731711855E+002                  3.7783230170695688E-002                  9.9997574923983890E-001                  8.7953014037324753E+000                  8.7990525767613601E+000                 -7.4572182416889401E+000                  2.6072655941439473E+000                  3.9148510096965117E+000                 -1.0893911294388983E+000                 -1.4198814726797380E+000 
                 3.9972456939127823E+000                  3.2805931105198009E-008                  3.7496060042061088E-002                  2.1243401235357801E-005                  4.0144374247130179E+002                  3.7254415876453582E-002                  9.9997574923983890E-001                  8.7664182409160816E+000                  8.7692917517832054E+000                 -7.4840476314896414E+000                  2.6036246923818704E+000                  3.9114538343330585E+000                 -1.0832077031017797E+000                 -1.4260143640559351E+000 
                 4.0601935825825688E+000                  3.0816457801127778E-008                  3.6977631478494810E-002                  2.1243401235357801E-005                  3.9797478144701950E+002                  3.6740296282889266E-002                  9.9997574923983890E-001                  8.7373538463332423E+000                  8.7393265856919147E+000                 -7.5112172827439423E+000                  2.5998555525760567E+000                  3.9080034228268770E+000                 -1.0770494592665465E+000                 -1.4320609100714585E+000 
                 4.1184855749555807E+000                  2.8921918286427324E-008                  3.6473881463574838E-002                  2.1243401235357801E-005                  3.9440753292194438E+002                  3.6240694958494482E-002                  9.9997574923983890E-001                  8.7081169286371090E+000                  8.7091787317266345E+000                 -7.5387729052370780E+000                  2.5959452007384218E+000                  3.9045011671243990E+000                 -1.0709207494350139E+000                 -1.4380180176427559E+000 
                 4.1730135805823734E+000                  2.7117602024273520E-008                  3.5984521765020434E-002                  2.1243401235357801E-005                  3.9073685054097587E+002                  3.5755313423538659E-002                  9.9997574923983890E-001                  8.6787146265199784E+000                  8.6789086247129763E+000                 -7.5667487172264511E+000                  2.5918843712797357E+000                  3.9009479440244599E+000                 -1.0648245565751353E+000                 -1.4438842647200703E+000 
                 4.2244554423365193E+000                  2.5401420756035422E-008                  3.5509200749748039E-002                  2.1243401235357801E-005                  3.8696659145939412E+002                  3.5274642564447581E-002                  9.9997456325758949E-001                  8.6491501863912639E+000                  8.6491862273247069E+000                 -7.5951419916772984E+000                  2.5876734717073000E+000                  3.8973436095790972E+000                 -1.0587617472386983E+000                 -1.4496591028006225E+000 
                 4.2733373096408984E+000                  2.3767505715571405E-008                  3.5047444600459977E-002                  2.1243401235357801E-005                  3.8308675907929000E+002                  3.4816689038216338E-002                  9.9997456325758949E-001                  8.6194407067310959E+000                  8.6194827309131252E+000                 -7.6240163929795504E+000                  2.5832971410180661E+000                  3.8936896760243171E+000                 -1.0527344915594916E+000                 -1.4553436420732810E+000 
                 4.3200643603361604E+000                  2.2211552510662023E-008                  3.4598930512273300E-002                  2.1243401235357801E-005                  3.7909042058277703E+002                  3.4371802326403571E-002                  9.9997456325758949E-001                  8.5896043995464133E+000                  8.5896517434228983E+000                 -7.6534210847090982E+000                  2.5787428097884417E+000                  3.8899882474142471E+000                 -1.0467462791055084E+000                 -1.4609373254788058E+000 
                 4.3649624874891479E+000                  2.0730422892121269E-008                  3.4163442933484493E-002                  2.1243401235357801E-005                  3.7497355757363556E+002                  3.3939771112373507E-002                  9.9997456325758949E-001                  8.5596531962656801E+000                  8.5597052351327338E+000                 -7.6833918383865338E+000                  2.5740006427900028E+000                  3.8862412720589008E+000                 -1.0408006900794873E+000                 -1.4664383683206459E+000 
                 4.4083073957179195E+000                  1.9325573894460360E-008                  3.3740724792581445E-002                  2.1243401235357801E-005                  3.7075354713132373E+002                  3.3511580613123350E-002                  9.9997331907383535E-001                  8.5295882886512473E+000                  8.5296444290964502E+000                 -7.7138676003593618E+000                  2.5690853143679848E+000                  3.8824490172942254E+000                 -1.0348995778587906E+000                 -1.4718455924630238E+000 
                 4.4503375474861002E+000                  1.7990286196362132E-008                  3.3330323832093216E-002                  2.1243401235357801E-005                  3.6641156273959609E+002                  3.3104458992861935E-002                  9.9997331907383535E-001                  8.4994108596009958E+000                  8.4994705666787080E+000                 -7.7449619276765631E+000                  2.5639691696988107E+000                  3.8786110700231151E+000                 -1.0290437131363606E+000                 -1.4771604667832763E+000 
                 4.4912425193078356E+000                  1.6722671102960512E-008                  3.2931843598060902E-002                  2.1243401235357801E-005                  3.6194935632428906E+002                  3.2709101024670770E-002                  9.9997331907383535E-001                  8.4691399623398045E+000                  8.4692029017528316E+000                 -7.7766943517400211E+000                  2.5586478082081636E+000                  3.8747289404577323E+000                 -1.0232357726176833E+000                 -1.4823839558337104E+000 
                 4.5311789562530134E+000                  1.5521612132810164E-008                  3.2544857644689146E-002                  2.1243401235357801E-005                  3.5737357547664095E+002                  3.2316943927315323E-002                  9.9997207489008122E-001                  8.4387826447514662E+000                  8.4388617861038178E+000                 -7.8090631732825537E+000                  2.5531224367940579E+000                  3.8708029414580172E+000                 -1.0174766074976078E+000                 -1.4875176237767664E+000 
                 4.5702752102295729E+000                  1.4383227456577955E-008                  3.2169189625581643E-002                  2.1243401235357801E-005                  3.5267400149807702E+002                  3.1944269913214474E-002                  9.9997207489008122E-001                  8.4083783639465182E+000                  8.4084739216720514E+000                 -7.8421436515532443E+000                  2.5473734449767131E+000                  3.8668391803779874E+000                 -1.0117724015272909E+000                 -1.4925598792774211E+000 
                 4.6086535659379999E+000                  1.3309806686329458E-008                  3.1804636188256581E-002                  2.1243401235357801E-005                  3.4787814018624317E+002                  3.1574474313966323E-002                  9.9997076971417076E-001                  8.3779319257127014E+000                  8.3780430234281553E+000                 -7.8758282522390797E+000                  2.5414271391331780E+000                  3.8628394245378725E+000                 -1.0061247225224641E+000                 -1.4975095679332686E+000 
                 4.6464361489528292E+000                  1.2296527435136205E-008                  3.1450848456266514E-002                  2.1243401235357801E-005                  3.4297215044029082E+002                  3.1223607389390329E-002                  9.9997076971417076E-001                  8.3474411636012071E+000                  8.3475664126179243E+000                 -7.9102175169090456E+000                  2.5352588560018203E+000                  3.8588036845137657E+000                 -1.0005339935733002E+000                 -1.5023676340055370E+000 
                 4.6837283565503398E+000                  1.1345704875375251E-008                  3.1107345091604791E-002                  2.1243401235357801E-005                  3.3799152900071022E+002                  3.0875247356298336E-002                  9.9996946453826030E-001                  8.3168939265871327E+000                  8.3180781662499399E+000                 -7.9451685174981783E+000                  2.5289058153010728E+000                  3.8547294981885289E+000                 -9.9499825254659924E-001                 -1.5071370528986083E+000 
                 4.7206175529733994E+000                  1.0451994962751418E-008                  3.0773656012025332E-002                  2.1243401235357801E-005                  3.3291983384413328E+002                  3.0544493944446506E-002                  9.9996946453826019E-001                  8.2862702526353083E+000                  8.2914901454553984E+000                 -7.9808008082491311E+000                  2.5223396686979629E+000                  3.8506131801896912E+000                 -9.8951429886647002E-001                 -1.5118209050678637E+000 
                 4.7571536899432578E+000                  9.6175665970753405E-009                  3.0449589821289629E-002                  2.1243401235357801E-005                  3.2779701612785004E+002                  3.0215689517797462E-002                  9.9996809545008281E-001                  8.2556287102893613E+000                  8.2647474348611460E+000                 -8.0169347977279628E+000                  2.5156049954256443E+000                  3.8464639502626117E+000                 -9.8408965499140799E-001                 -1.5164185532626437E+000 
