                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14 
                            log_star_age                               luminosity                                   radius                                star_mass                 surface_cell_temperature                           conv_mx1_top_r                             conv_mx1_top                           center_entropy                              max_entropy                                    log_L                                 log_Teff                             log_center_T                           log_center_Rho                                    log_R 
                 3.2517240987171059E+000                  1.9190680282431978E-007                  1.0664701835753791E-001                  3.3382487655562300E-005                  3.7019253090196611E+002                  1.0531741948834950E-001                  9.9996529030606673E-001                  8.9967204911248793E+000                  8.9967215549068182E+000                 -6.7169096298674580E+000                  2.5684276517948530E+000                  4.1454333404692365E+000                 -6.4808079868285029E-001                 -9.7205128207080849E-001 
                 3.6233355207101190E+000                  1.8469999472523629E-007                  1.0523271645083652E-001                  3.3382487655562300E-005                  3.6912269551105095E+002                  1.0390310920509846E-001                  9.9996529030606673E-001                  8.9841055604722886E+000                  8.9841067092090974E+000                 -6.7335331169625778E+000                  2.5671707483299406E+000                  4.1439671522073658E+000                 -6.4516749902458781E-001                 -9.7784921868854346E-001 
                 3.8420630990343310E+000                  1.7715088878963965E-007                  1.0372707863780038E-001                  3.3382487655562300E-005                  3.6793337069162288E+002                  1.0244320819682708E-001                  9.9996672636190553E-001                  8.9702976512670016E+000                  8.9702988882871537E+000                 -6.7516566644119900E+000                  2.5657691788091501E+000                  4.1423460871684359E+000                 -6.4200669236508290E-001                 -9.8410785337166917E-001 
                 3.9964392976492138E+000                  1.6967019765837138E-007                  1.0221321861363304E-001                  3.3382487655562300E-005                  3.6667160362892014E+002                  1.0092983400078477E-001                  9.9996672636190553E-001                  8.9560145239513371E+000                  8.9560158473197422E+000                 -6.7703944342242224E+000                  2.5642772776234852E+000                  4.1406505621181351E+000                 -6.3876799067861945E-001                 -9.9049293590645526E-001 
                 4.1166614690024250E+000                  1.6239638850447305E-007                  1.0071095864796144E-001                  3.3382487655562300E-005                  3.6537190140871002E+002                  9.9471706335092114E-002                  9.9996809545008292E-001                  8.9414293523724702E+000                  8.9414307571918172E+000                 -6.7894236331614621E+000                  2.5627351449600630E+000                  4.1388995610973618E+000                 -6.3549282028149845E-001                 -9.9692327004822989E-001 
                 4.2160891174335129E+000                  1.5528786191706614E-007                  9.9224533264044137E-002                  3.3382487655562300E-005                  3.6400241397699637E+002                  9.7986282857878956E-002                  9.9996809545008292E-001                  8.9265747811257850E+000                  8.9265762603824719E+000                 -6.8088624895931238E+000                  2.5611042634610919E+000                  4.1370967700810253E+000                 -6.3218948103036854E-001                 -1.0033809352661187E+000 
                 4.3016331198617150E+000                  1.4839020090506691E-007                  9.7755310933701420E-002                  3.3382487655562300E-005                  3.6258559279041503E+002                  9.6582659179112657E-002                  9.9997011712621553E-001                  8.9114466166876820E+000                  8.9114481627850370E+000                 -6.8285947771794202E+000                  2.5594105432169734E+000                  4.1352421494583016E+000                 -6.2885748604556568E-001                 -1.0098596385710301E+000 
                 4.3773223699558619E+000                  1.4169619795489645E-007                  9.6302918006339097E-002                  3.3382487655562300E-005                  3.6111808992999443E+002                  9.5131533795313528E-002                  9.9997011712621553E-001                  8.8960221654279845E+000                  8.8960237715058490E+000                 -6.8486418027473244E+000                  2.5576492442531671E+000                  4.1333335191516181E+000                 -6.2549235736115094E-001                 -1.0163605534273694E+000 
                 4.4456757622662799E+000                  1.3516985983042520E-007                  9.4867634611719515E-002                  3.3382487655562300E-005                  3.5957571140638669E+002                  9.3697952001550858E-002                  9.9997011712621553E-001                  8.8802864723125143E+000                  8.8802881329325931E+000                 -6.8691201365644483E+000                  2.5557903479820872E+000                  4.1313694279298110E+000                 -6.2209160431340549E-001                 -1.0228819277937720E+000 
