                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14 
                            log_star_age                               luminosity                                   radius                                star_mass                 surface_cell_temperature                           conv_mx1_top_r                             conv_mx1_top                           center_entropy                              max_entropy                                    log_L                                 log_Teff                             log_center_T                           log_center_Rho                                    log_R 
                 2.4409445989397409E+000                  2.4916528604557281E-007                  1.7049268042773819E-001                  2.3367741358893601E-005                  3.1253483661994488E+002                  1.6458378809232160E-001                  9.9961754687636628E-001                  8.9996289222503556E+000                  9.0041615250573042E+000                 -6.6035124641357053E+000                  2.4948984328685371E+000                  4.0800558766282800E+000                 -7.8211576366242230E-001                 -7.6829426135230006E-001 
                 2.9430239075557432E+000                  2.4209721964591519E-007                  1.6830962472837571E-001                  2.3367741358893601E-005                  3.1230029404248552E+002                  1.6261025877295421E-001                  9.9963602187838252E-001                  8.9922345471763681E+000                  8.9964934280446922E+000                 -6.6160101981640924E+000                  2.4945723928515489E+000                  4.0794236902434058E+000                 -7.7986040903704223E-001                 -7.7389104833251754E-001 
                 3.1739721525346325E+000                  2.3525063552900918E-007                  1.6618619340210974E-001                  2.3367741358893601E-005                  3.1204314725382136E+002                  1.6047278853368802E-001                  9.9963602187838252E-001                  8.9848834697078441E+000                  8.9888714707763118E+000                 -6.6284691946536531E+000                  2.4942146494849045E+000                  4.0787886148265464E+000                 -7.7763052658550558E-001                 -7.7940505984400876E-001 
                 3.3288006118204030E+000                  2.2858592483419150E-007                  1.6409224962606922E-001                  2.3367741358893601E-005                  3.1177964298051040E+002                  1.5869072960039651E-001                  9.9966231393701743E-001                  8.9774740579896140E+000                  8.9811902322309063E+000                 -6.6409505147764119E+000                  2.4938477550206528E+000                  4.0781419150778966E+000                 -7.7539523520223996E-001                 -7.8491193097688483E-001 
                 3.4469110029390846E+000                  2.2207794657404357E-007                  1.6202034316929459E-001                  2.3367741358893601E-005                  3.1150929000388624E+002                  1.5670930417430512E-001                  9.9967056376309060E-001                  8.9699797695314878E+000                  8.9734221533794631E+000                 -6.6534945668758363E+000                  2.4934710026573597E+000                  4.0774811835992448E+000                 -7.7314685332820188E-001                 -7.9043045230001074E-001 
                 3.5432690954409920E+000                  2.1566039367775612E-007                  1.5996859258075177E-001                  2.3367741358893601E-005                  3.1121079626416639E+002                  1.5464559567184535E-001                  9.9967056376309060E-001                  8.9623942691404856E+000                  8.9655606725301382E+000                 -6.6662296063419513E+000                  2.4930546547122177E+000                  4.0768057359098036E+000                 -7.7088391458939998E-001                 -7.9596527614278489E-001 
                 3.6252286325116416E+000                  2.0938798188232474E-007                  1.5793679555675785E-001                  2.3367741358893601E-005                  3.1090356022187609E+002                  1.5290753974638691E-001                  9.9969458279827428E-001                  8.9547136234296900E+000                  8.9576017376691475E+000                 -6.6790482488843672E+000                  2.4926256949098158E+000                  4.0761150777387849E+000                 -7.6860571853019422E-001                 -8.0151667780918867E-001 
                 3.6969597000443075E+000                  2.0323647694627036E-007                  1.5592444434828909E-001                  2.3367741358893601E-005                  3.1057945978561486E+002                  1.5098133317096959E-001                  9.9970211773298068E-001                  8.9469348008627119E+000                  8.9495433767388413E+000                 -6.6919983420832114E+000                  2.4921727301675647E+000                  4.0754087811368045E+000                 -7.6631185670572111E-001                 -8.0708579492410915E-001 
                 3.7610578667035273E+000                  1.9723120914022407E-007                  1.5393149639898623E-001                  2.3367741358893601E-005                  3.1024842272088557E+002                  1.4907564261155765E-001                  9.9970965266768708E-001                  8.9390548203841362E+000                  8.9413828613232020E+000                 -6.7050243627976291E+000                  2.4917095818971893E+000                  4.0746864059168919E+000                 -7.6400195602959753E-001                 -8.1267250874056607E-001 
                 3.8192512152808180E+000                  1.9131252684149967E-007                  1.5195773334457430E-001                  2.3367741358893601E-005                  3.0988736361169020E+002                  1.4728092900025461E-001                  9.9972405304594048E-001                  8.9310727956630096E+000                  8.9331181525736181E+000                 -6.7182565921262700E+000                  2.4912038667744807E+000                  4.0739476889344814E+000                 -7.6167626463815241E-001                 -8.1827719315946990E-001 
                 3.8727533438773203E+000                  1.8552388693175053E-007                  1.5000307678770622E-001                  2.3367741358893601E-005                  3.0951328433033842E+002                  1.4540813816103804E-001                  9.9973093281010095E-001                  8.9229850521656662E+000                  8.9247454656747234E+000                 -6.7316001653223800E+000                  2.4906792933071489E+000                  4.0731920930440877E+000                 -7.5933421700363057E-001                 -8.2389983282286106E-001 
                 3.9224443924181918E+000                  1.7987657054923553E-007                  1.4806734561271842E-001                  2.3367741358893601E-005                  3.0913161509118174E+002                  1.4355529649467905E-001                  9.9973781257426142E-001                  8.9147883036947171E+000                  8.9162547379135724E+000                 -6.7450254011004311E+000                  2.4901434224984342E+000                  4.0724190934628490E+000                 -7.5697536395470710E-001                 -8.2954070909445787E-001 
                 3.9689835375530147E+000                  1.7431237970280018E-007                  1.4615036450228233E-001                  2.3367741358893601E-005                  3.0871769632957415E+002                  1.4163064386597499E-001                  9.9973781257426142E-001                  8.9064817452244966E+000                  8.9076651137729872E+000                 -6.7586717681069235E+000                  2.4895615247820970E+000                  4.0716283782254141E+000                 -7.5459995726419959E-001                 -8.3520009716502941E-001 
                 4.0128836674422192E+000                  1.6887368141649435E-007                  1.4425207494221451E-001                  2.3367741358893601E-005                  3.0828960196871230E+002                  1.3998670662219187E-001                  9.9975723830816265E-001                  8.8980614106055338E+000                  8.8989529893037727E+000                 -6.7724380289737685E+000                  2.4889588765699471E+000                  4.0708193123869849E+000                 -7.5220732214358743E-001                 -8.4087793117415144E-001 
                 4.0545504400939389E+000                  1.6356854589133107E-007                  1.4237205677868800E-001                  2.3367741358893601E-005                  3.0785200535957733E+002                  1.3818543632971980E-001                  9.9976351788371731E-001                  8.8895228440168808E+000                  8.8901231948301849E+000                 -6.7863002071389076E+000                  2.4883419868812808E+000                  4.0699911825597148E+000                 -7.4979663023372300E-001                 -8.4657524087938885E-001 
                 4.0942994738711445E+000                  1.5834480227571754E-007                  1.4051033422223946E-001                  2.3367741358893601E-005                  3.0738044706157808E+002                  1.3631763886406773E-001                  9.9976351788371731E-001                  8.8808659739189526E+000                  8.8811724265237100E+000                 -6.8003961879284622E+000                  2.4876762378402155E+000                  4.0691436719606457E+000                 -7.4736826128875411E-001                 -8.5229173319203577E-001 
                 4.1323926999832459E+000                  1.5324320338058388E-007                  1.3866703190027679E-001                  2.3367741358893601E-005                  3.0689379939783066E+002                  1.3471359334209712E-001                  9.9978124529702672E-001                  8.8720876323857087E+000                  8.8720886724599257E+000                 -6.8146187781456939E+000                  2.4869881137938044E+000                  4.0682761361473387E+000                 -7.4492168131286896E-001                 -8.5802678020782885E-001 
                 4.1690495192520753E+000                  1.4826874225089704E-007                  1.3684176744059853E-001                  2.3367741358893601E-005                  3.0639556996519326E+002                  1.3296314202147358E-001                  9.9978697527902372E-001                  8.8631837557900415E+000                  8.8631844261163533E+000                 -6.8289503965022131E+000                  2.4862824816645417E+000                  4.0673878089642743E+000                 -7.4245607449914297E-001                 -8.6378132512756300E-001 
                 4.2044501374204915E+000                  1.4338308880298250E-007                  1.3503440736642608E-001                  2.3367741358893601E-005                  3.0586633545288453E+002                  1.3115108809466453E-001                  9.9978697527902360E-001                  8.8541531437386070E+000                  8.8541538309322991E+000                 -6.8435020681427430E+000                  2.4855316798118223E+000                  4.0664781788628410E+000                 -7.3997138216630909E-001                 -8.6955555724238953E-001 
                 4.2387513023467482E+000                  1.3860239689298625E-007                  1.3324464734723651E-001                  2.3367741358893601E-005                  3.0531435047740740E+002                  1.2951166209802276E-001                  9.9979792103217946E-001                  8.8449918662366329E+000                  8.8449925693168971E+000                 -6.8582292592740179E+000                  2.4847472175388048E+000                  4.0655464326848989E+000                 -7.3746675797320149E-001                 -8.7535022826199138E-001 
                 4.2720876808276262E+000                  1.3394212358000371E-007                  1.3147224822066020E-001                  2.3367741358893601E-005                  3.0474856448710540E+002                  1.2788501947438380E-001                  9.9980837487232221E-001                  8.8356963674214128E+000                  8.8356970853455081E+000                 -6.8730828198408833E+000                  2.4839416684751972E+000                  4.0645917666337130E+000                 -7.3494144097364644E-001                 -8.8116591041820869E-001 
                 4.3045627430295434E+000                  1.2936424738312924E-007                  1.2971736570086700E-001                  2.3367741358893601E-005                  3.0414727141379194E+002                  1.2612691438092533E-001                  9.9980837487232221E-001                  8.8262673660888318E+000                  8.8262680979891641E+000                 -6.8881857337883172E+000                  2.4830839245582679E+000                  4.0636138287404835E+000                 -7.3239585222084058E-001                 -8.8700187955806775E-001 
                 4.3362715644742496E+000                  1.2490314512931653E-007                  1.2798025116836784E-001                  2.3367741358893601E-005                  3.0352976300378845E+002                  1.2460131936661907E-001                  9.9982312480027147E-001                  8.8167021351213926E+000                  8.8167028800689025E+000                 -6.9034266257162589E+000                  2.4822012827167450E+000                  4.0626120587383472E+000                 -7.2982969005479004E-001                 -8.9285704183899239E-001 
                 4.3672994159838492E+000                  1.2055639337850025E-007                  1.2626057552842870E-001                  2.3367741358893601E-005                  3.0289569284796659E+002                  1.2294917141278641E-001                  9.9982789142603035E-001                  8.8069960323974854E+000                  8.8069967894528745E+000                 -6.9188097530561068E+000                  2.4812930976509566E+000                  4.0615857648978198E+000                 -7.2724230148345093E-001                 -8.9873223537733993E-001 
                 4.3977175812495455E+000                  1.1629172104404104E-007                  1.2455826008709192E-001                  2.3367741358893601E-005                  3.0222497563596869E+002                  1.2124488839193824E-001                  9.9982789142603035E-001                  8.7971473929270889E+000                  8.7971481747993963E+000                 -6.9344512021491962E+000                  2.4803303511453847E+000                  4.0605345911561228E+000                 -7.2463396765205423E-001                 -9.0462746691274076E-001 
                 4.4275948928973490E+000                  1.1214013920242966E-007                  1.2287321622781626E-001                  2.3367741358893601E-005                  3.0153732511699286E+002                  1.1969331872225586E-001                  9.9983699426070072E-001                  8.7871506893075928E+000                  8.7871515299977201E+000                 -6.9502389091363153E+000                  2.4793410778641101E+000                  4.0594577926522390E+000                 -7.2200409507322194E-001                 -9.1054277384375049E-001 
                 4.4569955250548583E+000                  1.0808707316970683E-007                  1.2120495159320455E-001                  2.3367741358893601E-005                  3.0082413483467133E+002                  1.1815457054055115E-001                  9.9984568549229969E-001                  8.7770001143306207E+000                  8.7770010101609071E+000                 -6.9662262430195083E+000                  2.4783126762457477E+000                  4.0583546044805772E+000                 -7.1935219611252399E-001                 -9.1647963754862249E-001 
                 4.4859661116972021E+000                  1.0411778138624377E-007                  1.1955359763437071E-001                  2.3367741358893601E-005                  3.0007465806272864E+002                  1.1650246588826264E-001                  9.9984568549229969E-001                  8.7666927590433961E+000                  8.7666937066491517E+000                 -6.9824750947116447E+000                  2.4772293197794424E+000                  4.0572245695398852E+000                 -7.1667864386887459E-001                 -9.2243735046208064E-001 
                 4.5145515852660001E+000                  1.0026031753655610E-007                  1.1791951422543401E-001                  2.3367741358893601E-005                  2.9930835948253167E+002                  1.1499418392523685E-001                  9.9985398314693386E-001                  8.7562246210904924E+000                  8.7562256169029666E+000                 -6.9988709242576173E+000                  2.4761188464500790E+000                  4.0560670753263741E+000                 -7.1398355446573536E-001                 -9.2841431857633994E-001 
                 4.5428024487279215E+000                  9.6505295218707958E-008                  1.1630205824437449E-001                  2.3367741358893601E-005                  2.9852004877575342E+002                  1.1349872633788079E-001                  9.9986190449455814E-001                  8.7455873239064168E+000                  8.7455883647034778E+000                 -7.0154488563849879E+000                  2.4749735037896405E+000                  4.0548809604769964E+000                 -7.1126591067878664E-001                 -9.3441259931914833E-001 
                 4.5707589577333456E+000                  9.2828292026860648E-008                  1.1470096310726960E-001                  2.3367741358893601E-005                  2.9769118581256492E+002                  1.1189795419355253E-001                  9.9986190449455814E-001                  8.7347759010656461E+000                  8.7347769841671834E+000                 -7.0323196401761559E+000                  2.4737659759081159E+000                  4.0536653522851722E+000                 -7.0852551773157668E-001                 -9.4043293545168249E-001 
                 4.5984528935895934E+000                  8.9266528071416176E-008                  1.1311670881235009E-001                  2.3367741358893601E-005                  2.9685078311327180E+002                  1.1043212953981417E-001                  9.9986946607943927E-001                  8.7237868446382922E+000                  8.7237879671259027E+000                 -7.0493113563289507E+000                  2.4725381988341626E+000                  4.0524194394049360E+000                 -7.0576242743335482E-001                 -9.4647323938017447E-001 
                 4.6259195826411021E+000                  8.5787152694628951E-008                  1.1154897318486459E-001                  2.3367741358893601E-005                  2.9597306730695834E+002                  1.0886552202733306E-001                  9.9986946607943938E-001                  8.7126165892161342E+000                  8.7126177488092242E+000                 -7.0665777463190951E+000                  2.4712521931810740E+000                  4.0511422854711459E+000                 -7.0297649639160498E-001                 -9.5253442306906932E-001 
                 4.6531918132405750E+000                  8.2397485877502157E-008                  1.0999752437891319E-001                  2.3367741358893601E-005                  2.9506415454180592E+002                  1.0742915256149782E-001                  9.9987668374944416E-001                  8.7012603439181593E+000                  8.7012615384298027E+000                 -7.0840860393488194E+000                  2.4699164529039774E+000                  4.0498326750944136E+000                 -7.0016706262594353E-001                 -9.5861708902973786E-001 
