                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14 
                            log_star_age                               luminosity                                   radius                                star_mass                 surface_cell_temperature                           conv_mx1_top_r                             conv_mx1_top                           center_entropy                              max_entropy                                    log_L                                 log_Teff                             log_center_T                           log_center_Rho                                    log_R 
                 4.0613251089576226E+000                  4.3533375173533255E-008                  3.4817857027424876E-002                  3.6417259260613399E-005                  4.4713018106161502E+002                  3.2302484650758537E-002                  9.9896605225359025E-001                  8.8154156482542714E+000                  8.8263675568465878E+000                 -7.3611776603772556E+000                  2.6504339843278522E+000                  3.9801923405249959E+000                 -9.1925638530538689E-001                 -1.4581979623917054E+000 
                 4.1377874379944259E+000                  4.0025555115059054E-008                  3.4486391503632467E-002                  3.6417259260613399E-005                  4.3993638644927040E+002                  3.2067005099537353E-002                  9.9896605225359025E-001                  8.7886995095223810E+000                  8.7891495874058307E+000                 -7.3976626361298328E+000                  2.6433898821036248E+000                  3.9765690260816919E+000                 -9.1431358158702869E-001                 -1.4623522458195384E+000 
                 4.2080971935180518E+000                  3.6945596665544123E-008                  3.4163263324628060E-002                  3.6417259260613399E-005                  4.3325184051141332E+002                  3.1834406588590387E-002                  9.9896605225359025E-001                  8.7616909581026672E+000                  8.7616956878328605E+000                 -7.4324373152613692E+000                  2.6367404151913068E+000                  3.9728841479736867E+000                 -9.0936654385764848E-001                 -1.4664406515606709E+000 
                 4.2740656379415549E+000                  3.4262738358350725E-008                  3.3846975220182283E-002                  3.6417259260613399E-005                  4.2714468334455921E+002                  3.1620889466882400E-002                  9.9898853275352406E-001                  8.7340389306252515E+000                  8.7340444179010568E+000                 -7.4651779301505448E+000                  2.6305750039621412E+000                  3.9690884976859113E+000                 -9.0435223180568425E-001                 -1.4704801365469278E+000 
                 4.3371910474669697E+000                  3.2007204228998628E-008                  3.3536454088650518E-002                  3.6417259260613399E-005                  4.2187402247356891E+002                  3.1421724154952001E-002                  9.9903329505150751E-001                  8.7052005052310690E+000                  8.7052066546677338E+000                 -7.4947522590312987E+000                  2.6251827827583560E+000                  3.9651056321091156E+000                 -8.9917808250148279E-001                 -1.4744828585797354E+000 
                 4.3992561450514982E+000                  3.0189670307217237E-008                  3.3226517061529209E-002                  3.6417259260613399E-005                  4.1768761911814090E+002                  3.3113032439046453E-002                  9.9999288973378841E-001                  8.6741030274127855E+000                  8.6741097636513658E+000                 -7.5201416297572301E+000                  2.6208516012104766E+000                  3.9607839778525418E+000                 -8.9366477905316033E-001                 -1.4785151808469414E+000 
                 4.4609068771033353E+000                  2.8376283359723193E-008                  3.2900982365299876E-002                  3.6417259260613399E-005                  4.1329853389396783E+002                  3.2788289920541232E-002                  9.9999269750050412E-001                  8.6402567833398329E+000                  8.6402825705607178E+000                 -7.5470444877391811E+000                  2.6162638635861417E+000                  3.9560499123134614E+000                 -8.8774455147031395E-001                 -1.4827911345892477E+000 
                 4.5194685095299496E+000                  2.6602415856654665E-008                  3.2574683961096404E-002                  3.6417259260613399E-005                  4.0871406517150143E+002                  3.2465303048104924E-002                  9.9999269750050412E-001                  8.6052859072881560E+000                  8.6053307850678831E+000                 -7.5750789218060630E+000                  2.6114195823302642E+000                  3.9511248861508954E+000                 -8.8171150492735251E-001                 -1.4871197891109329E+000 
                 4.5742941452138171E+000                  2.4907003182834481E-008                  3.2255467290545584E-002                  3.6417259260613399E-005                  4.0402488881267737E+002                  3.2144438806434077E-002                  9.9999230351489765E-001                  8.5700164844820659E+000                  8.5700658297935455E+000                 -7.6036785237462547E+000                  2.6064081183022094E+000                  3.9461225906532942E+000                 -8.7570796373800464E-001                 -1.4913966620249195E+000 
                 4.6257924581594043E+000                  2.3290508665384265E-008                  3.1945121328950367E-002                  3.6417259260613399E-005                  3.9922882614150268E+002                  3.1837189490208043E-002                  9.9999230351489765E-001                  8.5346464670399804E+000                  8.5346927392262337E+000                 -7.6328210263576697E+000                  2.6012218906666518E+000                  3.9410719838041817E+000                 -8.6977013411152737E-001                 -1.4955954580595114E+000 
