                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14 
                            log_star_age                               luminosity                                   radius                                star_mass                 surface_cell_temperature                           conv_mx1_top_r                             conv_mx1_top                           center_entropy                              max_entropy                                    log_L                                 log_Teff                             log_center_T                           log_center_Rho                                    log_R 
                 2.0640475431876890E+000                  3.4222398949350937E-007                  3.3588503453133889E-001                  1.6691243827781099E-005                  2.4105253531128707E+002                  3.0852084477396374E-001                  9.9491720683475615E-001                  8.9969478290344860E+000                  9.0040633653964210E+000                 -6.4656895502026215E+000                  2.3821117036063417E+000                  4.0047970387006133E+000                 -9.5279023733340973E-001                 -4.7380934586136747E-001 
                 2.4524513279240492E+000                  3.3342116251006377E-007                  3.3116476929987571E-001                  1.6691243827781099E-005                  2.4118797140434171E+002                  3.0471804301262334E-001                  9.9515929435273198E-001                  8.9911933837077473E+000                  8.9980755635438001E+000                 -6.4770068386121968E+000                  2.3823556443243525E+000                  4.0046022558107834E+000                 -9.5028175340854626E-001                 -4.7995587150217672E-001 
                 2.6195904053672154E+000                  3.2677013943837627E-007                  3.2756418579833130E-001                  1.6691243827781099E-005                  2.4129137764644358E+002                  3.0155351499164851E-001                  9.9528033811171990E-001                  8.9867367134709273E+000                  8.9935224677531505E+000                 -6.4857576365632701E+000                  2.3825418030181376E+000                  4.0044474924461220E+000                 -9.4834834125946255E-001                 -4.8470358786528273E-001 
                 2.7365859627633204E+000                  3.2061025219298764E-007                  3.2420009660148275E-001                  1.6691243827781099E-005                  2.4138884665840132E+002                  2.9863614053574361E-001                  9.9540138187070781E-001                  8.9825184326734036E+000                  8.9891621148949206E+000                 -6.4940225942724146E+000                  2.3827171996988703E+000                  4.0042978748651139E+000                 -9.4652583615299024E-001                 -4.8918686008132045E-001 
                 2.8297760059969770E+000                  3.1459399843176521E-007                  3.2090553477299327E-001                  1.6691243827781099E-005                  2.4147847402115443E+002                  2.9579549832157043E-001                  9.9552242562969573E-001                  8.9783353117960427E+000                  8.9848010524138395E+000                 -6.5022495667503311E+000                  2.3828784227422397E+000                  4.0041465034035042E+000                 -9.4472569526648087E-001                 -4.9362279240701845E-001 
                 2.9082039006542661E+000                  3.0869728185264908E-007                  3.1764301768849829E-001                  1.6691243827781099E-005                  2.4156997977911004E+002                  2.9317307267776010E-001                  9.9568413947407508E-001                  8.9741403009578367E+000                  8.9804004439656460E+000                 -6.5104671945593449E+000                  2.3830429629488288E+000                  4.0039917134579994E+000                 -9.4292757842591013E-001                 -4.9806068672470299E-001 
                 2.9763110606916574E+000                  3.0288702042273702E-007                  3.1440376599343811E-001                  1.6691243827781099E-005                  2.4166052477593325E+002                  2.9034184635143362E-001                  9.9579194870366128E-001                  8.9699221234162589E+000                  8.9760442803922036E+000                 -6.5187193370321523E+000                  2.3832057142343777E+000                  4.0038330589993656E+000                 -9.4112672012883314E-001                 -5.0251226053220488E-001 
                 3.0367346767506431E+000                  2.9713886818375188E-007                  3.1118569783079936E-001                  1.6691243827781099E-005                  2.4174609647922421E+002                  2.8753722645842833E-001                  9.9589975793324748E-001                  8.9656777305600937E+000                  8.9716457111065289E+000                 -6.5270405352254821E+000                  2.3833594701709795E+000                  4.0036703772597138E+000                 -9.3932193016645071E-001                 -5.0698037150207398E-001 
                 3.0912081183167657E+000                  2.9148132312272665E-007                  3.0798815472241525E-001                  1.6691243827781099E-005                  2.4183273889357380E+002                  2.8516839362437679E-001                  9.9609746207830197E-001                  8.9614055929161651E+000                  8.9672193400138482E+000                 -6.5353892677475089E+000                  2.3835150943989807E+000                  4.0035035652848849E+000                 -9.3751265938488570E-001                 -5.1146598621908967E-001 
